#Ejercicio,Org.,Econ.,Denominación,Previsiones Iniciales,Modificaciones de previsiones,Previsiones Definitivas,Derechos reconocidos
2014.0,,11,IMPUESTOS SOBRE EL CAPITAL.,0.0,0.0,0.0,0.0
2014.0,,11200,I.B.I. RUSTICA,103920.89,0.0,103920.89,112318.38
2014.0,,11300,I.B.I. URBANA,3033910.45,0.0,3033910.45,3329005.35
2014.0,,11500,IMPUESTO SOBRE VEHICULOS TRACCION MECAN.,361722.26,0.0,361722.26,365589.86
2014.0,,11600,IMPTO. I.V.T.M.U. (Plus-Valías),384168.08,0.0,384168.08,854269.67
2014.0,,13000,ACTIVIDADES ECONÓMICAS,327606.58,0.0,327606.58,360516.51
2014.0,,13100,RECARGO PROVINCIAL SOBRE EL I.A.E.,68321.58,0.0,68321.58,70202.51
2014.0,,29000,IMPTOS. SOBRE CONSTRUCCIONES E INSTALACIONES (ICO),40000.0,0.0,40000.0,111822.84
2014.0,,30200,T.P.S. RECOGIDA BASURAS,210685.72,0.0,210685.72,230339.58
2014.0,,30500,LONJAS Y MERCADOS,25000.0,0.0,25000.0,26828.05
2014.0,,30901,CEMENTERIO,3600.0,0.0,3600.0,5425.5
2014.0,,31200,T. ACTIVIDADES SERVICIOS EDUCATIVOS,40000.0,0.0,40000.0,35561.05
2014.0,,31300,TASA ACTIVIDADES CONCEJALIA DEPORTES,1000.0,0.0,1000.0,772.0
2014.0,,31900,TASA ACTIVIDADES CONCEJALIA CULTURA,10000.0,0.0,10000.0,19943.0
2014.0,,31901,TASA ACTIVIDADES CONCEJALIA FIESTAS,5000.0,0.0,5000.0,7612.0
2014.0,,31902,ACTIVIDADES CONCEJALIA MEDIO AMBIENTE,100.0,0.0,100.0,0.0
2014.0,,31903,ACTIVIDADES CONCEJALIA SANIDAD,1600.0,0.0,1600.0,0.0
2014.0,,31904,CONCEJALIA DE JUVENTUD,3000.0,0.0,3000.0,10.0
2014.0,,31905,CONCEJALIA DE TURISMO,0.0,0.0,0.0,0.0
2014.0,,32100,T.P.S. LICENCIAS URBANISTICAS,25000.0,0.0,25000.0,35007.47
2014.0,,32200,T.P.S. CEDULA HABITABILIDAD,2000.0,0.0,2000.0,1013.8
2014.0,,32300,OTROS SERV. URBANISTICOS,20000.0,0.0,20000.0,17412.16
2014.0,,32500,T.P.S. EXPEDICION DE DOCUMENTOS,500.0,0.0,500.0,735.03
2014.0,,32600,RETIRADA VEHÍCULOS VÍA PÚBLICA,12000.0,0.0,12000.0,12568.0
2014.0,,32900,PRUEBAS SELECTIVAS,2000.0,0.0,2000.0,0.0
2014.0,,33000,TASA POR ESTACIONAMIENTO DE VEHICULOS,0.0,0.0,0.0,0.0
2014.0,,33001,"T. ODPL OCUP. SUELO, VUELO Y SUBSUELO T. USO PCO.  L.",0.0,0.0,0.0,0.0
2014.0,,33004,"T. ODPL BARRACAS, PUESTOS DE VENTA ...",0.0,0.0,0.0,791.0
2014.0,,33100,T. ODPL ENTRADA VEHIC. EDIF. Y RESER. APARC. VADOS,55000.0,0.0,55000.0,54143.99
2014.0,,33500,T. ODPL OCUPAC. VIA PÚBLICA CON MESAS Y SILLAS,15000.0,0.0,15000.0,18350.78
2014.0,,33900,"OCUPACION SUELO, VUELO Y SUBSUELO",240000.0,0.0,240000.0,232488.59
2014.0,,33901,OCUPACION VIA PUBLICA ACTIVIDADES PARALELAS MUNDIAL MOTOCICL,20000.0,0.0,20000.0,20514.7
2014.0,,33902,T. ODPL NICHOS CEMENTERIO,3000.0,0.0,3000.0,6517.6
2014.0,,33903,DE FAM.E INST.SIN FINES LUCRO.GAN.APRV.PASTOS,2000.0,0.0,2000.0,14611.5
2014.0,,33904,T.ODPL. OCUP. VIA PCA. MATERIALES/MAQUINARIA CONSTRUC.,0.0,0.0,0.0,2325.61
2014.0,,36000,PLACAS  VADOS Y CICLOMOTORES,190.0,0.0,190.0,0.0
2014.0,,38900,REINTEGROS,1000.0,0.0,1000.0,3550.16
2014.0,,39120,MULTAS,14000.0,0.0,14000.0,27443.32
2014.0,,39211,RECARGO DE APREMIO,20000.0,0.0,20000.0,98352.84
2014.0,,39212,COSTAS RECAUDACION,500.0,0.0,500.0,568.62
2014.0,,39301,INTERESES DE DEMORA,1500.0,0.0,1500.0,4316.7
2014.0,,39700,CANON POR APROVECHAMIENTOS URBANÍSTICOS.,0.0,0.0,0.0,0.0
2014.0,,39900,OTROS INGRESOS DIVERSOS.,0.0,0.0,0.0,163052.75
2014.0,,39901,RECURSOS EVENTUALES,1000.0,0.0,1000.0,3324.3
2014.0,,39902,ANUNCIOS,100.0,0.0,100.0,0.0
2014.0,,42000,PARTICIPACION MUNICIPAL EN LOS TRIBUTOS DEL ESTADO,1527928.39,0.0,1527928.39,1289114.88
2014.0,,42090,OTRAS TRANSFERENCIAS CORRIENTES DEL ESTADO,0.0,0.0,0.0,0.0
2014.0,,42300,"DE EMPRESAS PUBLICAS Y OTROS ENTES(FVMP,..)",0.0,0.0,0.0,5029.07
2014.0,,45,DE COMUNIDADES AUTÓNOMAS.,0.0,0.0,0.0,0.0
2014.0,,45002,DE LA ADMON. GRAL. C.V. CONS. SANIDAD (UPC),12000.0,0.0,12000.0,4800.0
2014.0,,45030,"CONSELLERIA DEPORTES/EDUCACIÓN (EPA, programas deportivos...",30000.0,0.0,30000.0,70502.98
2014.0,,45050,DE LA ADMON. GRAL C..V  CONS. (ADL),14700.0,12710.4,27410.4,66401.88
