#Org.,Prog.,Econ.,Denominación,Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Créditos Iniciales,Modificaciones de Crédito,Créditos Definitivos,Obligaciones Reconocidas
,011,31000,DEUDA PÚBLICA. INTERESES,,0.0,3.0,20000.0,0.0,20000.0,0.0
,011,31100,INTERESES PRESTAMOS,,0.0,3.0,0.0,0.0,0.0,0.0
,011,911,AMORT DE PRÉSTAMOS A L/P DE ENTES DEL SECTOR PÚBLICO.,,0.0,9.0,0.0,0.0,0.0,0.0
,011,91100,AMORT DE PRÉSTAMOS A L/P DE ENTES DEL SECTOR PÚBLICO.,,0.0,9.0,0.0,0.0,0.0,0.0
,011,91300,AMORTIZAC. PRESTAMOS MEDIO Y LARGO PLAZO ENTES F. S. PCO,,0.0,9.0,0.0,0.0,0.0,0.0
,132,12000,RETRIBUCIONES BASICAS SEGURIDAD,,1.0,1.0,0.0,0.0,0.0,0.0
,132,12003,SEGURIDAD. RETRIBUCIONES BÁSICAS  GRUPO C1.,,1.0,1.0,179708.77,-22418.17,157290.6,157234.16
,132,12004,SEGURIDAD. RETRIBUCIONES BÁSICAS GRUPO C2.,,1.0,1.0,0.0,0.0,0.0,0.0
,132,12005,SUELDOS DEL GRUPO E.,,1.0,1.0,15510.88,0.0,15510.88,15064.14
,132,12006,SEGURIDAD Y ORDEN PÚBLICO.TRIENIOS.,,1.0,1.0,30326.96,0.0,30326.96,30336.12
,132,12009,OTRAS RETRIBUCIONES BÁSICAS.,,1.0,1.0,0.0,0.0,0.0,2998.68
,132,12100,RETRIBUC. COMPLEMENTARIAS  DESTINO SEGURIDAD,,1.0,1.0,115816.96,-3951.56,111865.4,102124.0
,132,12101,RETRIB. COMPL. ESPECÍFICO. SEGURIDAD,,1.0,1.0,268490.17,-33640.2,234849.97,234716.3
,132,13100,RETRIBUCIONES GP,,1.0,1.0,31350.0,-30000.0,1350.0,0.0
,132,15000,PRODUCTIVIDAD PERSONAL SEGURIDAD,,1.0,1.0,2515.16,-1300.0,1215.16,1212.12
,132,20300,ARRENDAMIENTO MAQUIN. INSTALAC. Y UTILL.,,1.0,2.0,5270.0,0.0,5270.0,0.0
,132,20400,ARRENDAMIENTO RENTING COCHE POLICIA,,1.0,2.0,11300.0,0.0,11300.0,9641.28
,132,21200,REPARAC. Y MANT. EDIFICIO POLICIA LOCAL,,1.0,2.0,2500.0,0.0,2500.0,1224.62
,132,22100,ENERGÍA ELECTRÍCA EDIFICIO POLICIA LOCAL,,1.0,2.0,9000.0,0.0,9000.0,6083.56
,132,22104,VESTUARIO POLICIA LOCAL,,1.0,2.0,12000.0,0.0,12000.0,4441.37
,132,22699,GASTOS DIVERSOS SEGURIDAD,,1.0,2.0,2000.0,30000.0,32000.0,40848.08
,132,22799,SEGURIDAD.OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS,,1.0,2.0,4500.0,0.0,4500.0,2545.8
,132,23300,OTRAS INDEMNIZACIONES. SEGURIDAD,,1.0,2.0,1000.0,0.0,1000.0,1953.84
,132,62900,OTRAS INV NUEVAS ASOC AL FUNCIONAM OPERATIVO DE LOS SERV,,132,62900,0.0,0.0,0.0,0.0
,133,22109,ORDENACIÓN DEL TRAFICO Y ESTACIONAMIENTO. PLACAS SEÑALIZACIO,,1.0,2.0,7500.0,0.0,7500.0,2167.43
,133,22711,RETIRADA DE VEHICULOS,,1.0,2.0,12500.0,0.0,12500.0,14704.65
