#Ejercicio,Org.,Econ.,Denominación,Previsiones Iniciales,Modificaciones de previsiones,Previsiones Definitivas,Derechos reconocidos
2016.0,,11200,I.B.I. RUSTICA,117306.54,0.0,117306.54,111358.68
2016.0,,11300,I.B.I. URBANA,3125958.62,0.0,3125958.62,3378535.66
2016.0,,11500,IMPUESTO SOBRE VEHICULOS TRACCION MECAN.,350000.0,0.0,350000.0,386332.82
2016.0,,11600,IMPTO. I.V.T.M.U. (Plus-Valías),400000.0,0.0,400000.0,491775.18
2016.0,,13000,ACTIVIDADES ECONÓMICAS,353812.66,0.0,353812.66,345727.53
2016.0,,13100,RECARGO PROVINCIAL SOBRE EL I.A.E.,70287.41,0.0,70287.41,84229.8
2016.0,,29000,IMPTOS. SOBRE CONSTRUCCIONES E INSTALACIONES (ICO),60000.0,0.0,60000.0,199512.77
2016.0,,30200,T.P.S. RECOGIDA BASURAS,210685.72,0.0,210685.72,239118.48
2016.0,,30500,LONJAS Y MERCADOS,25000.0,0.0,25000.0,27332.75
2016.0,,30901,CEMENTERIO,4000.0,0.0,4000.0,5005.75
2016.0,,31200,T. ACTIVIDADES SERVICIOS EDUCATIVOS,30000.0,0.0,30000.0,38938.87
2016.0,,31300,TASA ACTIVIDADES CONCEJALIA DEPORTES,1000.0,0.0,1000.0,2467.25
2016.0,,31900,TASA ACTIVIDADES CONCEJALIA CULTURA,15000.0,0.0,15000.0,11339.1
2016.0,,31901,TASA ACTIVIDADES CONCEJALIA FIESTAS,5000.0,0.0,5000.0,9773.0
2016.0,,31902,ACTIVIDADES CONCEJALIA MEDIO AMBIENTE,0.0,0.0,0.0,0.0
2016.0,,31903,ACTIVIDADES CONCEJALIA SANIDAD,0.0,0.0,0.0,756.0
2016.0,,31904,CONCEJALIA DE JUVENTUD,0.0,0.0,0.0,225.0
2016.0,,31905,CONCEJALIA DE TURISMO,0.0,0.0,0.0,0.0
2016.0,,32100,T.P.S. LICENCIAS URBANISTICAS,25000.0,0.0,25000.0,12418.68
2016.0,,32200,T.P.S. CEDULA HABITABILIDAD,1000.0,0.0,1000.0,1231.52
2016.0,,32300,OTROS SERV. URBANISTICOS,10000.0,0.0,10000.0,10070.0
2016.0,,32500,T.P.S. EXPEDICION DE DOCUMENTOS,0.0,0.0,0.0,476.0
2016.0,,32600,RETIRADA VEHÍCULOS VÍA PÚBLICA,12000.0,0.0,12000.0,17497.0
2016.0,,32900,PRUEBAS SELECTIVAS,1000.0,0.0,1000.0,1120.0
2016.0,,33000,TASA POR ESTACIONAMIENTO DE VEHICULOS,0.0,0.0,0.0,0.0
2016.0,,33001,"T. ODPL OCUP. SUELO, VUELO Y SUBSUELO T. USO PCO.  L.",0.0,0.0,0.0,0.0
2016.0,,33004,"T. ODPL BARRACAS, PUESTOS DE VENTA ...",0.0,0.0,0.0,498.0
2016.0,,33100,T. ODPL ENTRADA VEHIC. EDIF. Y RESER. APARC. VADOS,55000.0,0.0,55000.0,52803.65
2016.0,,33200,"T. UTILIZ PRIV APROV ESPECIAL EMPRESAS EXPL SERV (SUELO, VUE",0.0,0.0,0.0,69070.96
2016.0,,33500,T. ODPL OCUPAC. VIA PÚBLICA CON MESAS Y SILLAS,15000.0,0.0,15000.0,40841.93
2016.0,,33800,T. COMPENSACION TELEFONICA ESPAÑA SA,0.0,0.0,0.0,18861.14
2016.0,,33900,T. UTILIZACION PRIVATIVA DEL DOMINIO PUBLICO,240000.0,0.0,240000.0,96312.39
2016.0,,33901,OCUPACION VIA PUBLICA ACTIVIDADES PARALELAS MUNDIAL MOTOCICL,20000.0,0.0,20000.0,25245.07
2016.0,,33902,T. ODPL NICHOS CEMENTERIO,4000.0,0.0,4000.0,6960.5
2016.0,,33903,DE FAM.E INST.SIN FINES LUCRO.GAN.APRV.PASTOS,1000.0,0.0,1000.0,14247.18
2016.0,,33904,T.ODPL. OCUP. VIA PCA. MATERIALES/MAQUINARIA CONSTRUC.,0.0,0.0,0.0,940.85
2016.0,,36000,PLACAS  VADOS Y CICLOMOTORES,0.0,0.0,0.0,90.0
2016.0,,36900,OTRAS VENTAS,0.0,0.0,0.0,0.0
2016.0,,38900,REINTEGROS,1000.0,0.0,1000.0,19133.8
2016.0,,39120,MULTAS,15000.0,0.0,15000.0,29226.53
